,lip_Lx,lip_Ly,lip_Rx,lip_Ry,brow_Lx,brow_Ly,brow_Rx,brow_Ry,iris_Lx,iris_Ly,iris_Rx,iris_Ry,face0x,face0y,face1x,face1y,face2x,face2y,face3x,face3y,shoulderx,shouldery,kneex,kneey,neck_angle,waist_angle,question_no,TRUTH
891,0.458928386370341,0.6306147045559354,0.5664567218886482,0.6212898426585727,0.35135233998298643,0.3001038938760757,0.6288875877857208,0.28010569512844086,0.6056123077869415,0.3595726639032364,0.3804040774703026,0.37509582936763763,0.4948843471381975,0.23997207828190015,0.5177548712208158,0.7462874963170006,0.31866684556007385,0.5482488985984556,0.6958627047077302,0.5187230023645586,0.2818966805934906,0.266461330652237,0.7406867742538452,0.6186223506927491,127.716716,91.542655,4.0,1.0
931,0.4337721367677053,0.6430587371190389,0.5373217529720731,0.6438105238808526,0.35424333810806274,0.30380248427391054,0.6279373288154602,0.3098101049661636,0.607499897480011,0.37875501066446304,0.38222233951091766,0.37294717133045197,0.49655150330584985,0.2651845825755078,0.4880808833099547,0.7687906168756031,0.2909916687396265,0.5553607296559119,0.6717637623510053,0.5562813820377472,0.28166021406650543,0.26449980139732365,0.7401624172925949,0.6209813833236695,127.21224,91.911941,5.0,0.0
932,0.4394360151555803,0.6399189564916823,0.5434277455012003,0.6397099958525764,0.36086922883987427,0.3015774220228195,0.6295493900775909,0.30570665895938876,0.6124744117259979,0.37404821068048477,0.3862474113702774,0.3693530559539795,0.5034637606662252,0.26047112889911817,0.489813235544023,0.7633095951307387,0.29898676372343497,0.5501921061546572,0.6795994966260849,0.5529431671865525,0.2796011120080948,0.2635534584522248,0.7384567707777023,0.6225129842758179,126.724217,92.544124,5.0,0.0
933,0.44553310672442115,0.6417719854248894,0.5493402149942186,0.6405939393573337,0.3647794038057327,0.303570020198822,0.634421455860138,0.307437127828598,0.6178366094827652,0.37537455558776855,0.389595165848732,0.37306229770183563,0.5058606448380844,0.25997692346572876,0.492871071611132,0.7635088080451602,0.30310283745488814,0.5509523239827925,0.6835519190757505,0.5525539517402649,0.27852508425712585,0.262847113609314,0.7368342578411102,0.6227362036705018,126.782583,92.824491,5.0,0.0
934,0.447058336602317,0.6425452629725138,0.5511275794770982,0.6406357685724894,0.3637613892555237,0.3046127438545227,0.6341978788375855,0.3065967828035355,0.6177673190832138,0.3742087334394455,0.38947757333517075,0.37407533824443817,0.5049156313357146,0.25964982224547345,0.49415830345380873,0.762810902936118,0.30327294718834663,0.5524736296746039,0.6839564154225011,0.5514517205376779,0.27672120928764343,0.26253165602684025,0.7349162995815277,0.623261320590973,126.397015,93.280706,5.0,0.0
935,0.44716595278845894,0.6420455442534553,0.5520232386059232,0.6400772531827291,0.3619152903556824,0.30540559589862826,0.6311303853988648,0.3056326359510422,0.615558072924614,0.3746751844882965,0.3875371292233467,0.3752170130610466,0.5018818689429242,0.2597325353518776,0.49584533912794926,0.7626625753584362,0.30248447002903106,0.5534942967276419,0.6832151739828048,0.5501160679324981,0.27633123099803925,0.2619497209787369,0.7344224601984024,0.6237813711166382,126.358461,93.437043,5.0,0.0
936,0.4483400185902913,0.6433470315403409,0.5533774230215285,0.6406716969278123,0.36039641201496125,0.3073883652687073,0.630396056175232,0.30557824969291686,0.6158786565065384,0.3747432827949524,0.3882713317871094,0.37665100395679474,0.5013266983239547,0.2600388423256252,0.4975498304480598,0.7641913010960534,0.30341494371814115,0.5561578264159541,0.684520750276504,0.549669522431589,0.2745445519685745,0.26097499132156377,0.733107402920723,0.624434518814087,125.925639,93.904921,5.0,0.0
937,0.45114117198520237,0.6444187826580472,0.555744489034017,0.6417771908971999,0.360242161154747,0.30861319303512574,0.6329077839851379,0.3040265768766403,0.6232130527496338,0.3748452588915825,0.39912617951631546,0.3755943179130554,0.5024306061475173,0.2598959181619727,0.5000190550372714,0.7643006245295206,0.3063110757258631,0.5572168173328522,0.6867724253285316,0.548458497370443,0.27513736486434937,0.26101139485836033,0.733320027589798,0.6259124755859375,126.011323,93.954916,5.0,0.0
938,0.45299583342340255,0.6433202823003134,0.5573378337754143,0.6400429805119833,0.36285764873027804,0.30715079307556153,0.6351088106632232,0.30216761529445646,0.6261749118566513,0.3742165192961693,0.40248388051986694,0.3764566406607628,0.5053166423154913,0.25819671283597534,0.5015337594917842,0.7642280544553485,0.30986703691944,0.5565057089251857,0.6906371866503069,0.5466938461026838,0.2748447060585022,0.26113583445549016,0.7331217229366302,0.6268025517463685,126.073907,94.116993,5.0,0.0
939,0.4549655616283417,0.6425121360354953,0.5578978127903409,0.6386485033565097,0.3649634927511215,0.30577043890953065,0.634033453464508,0.3004870355129242,0.6263439357280731,0.37033404409885406,0.4023435488343239,0.3746424689888954,0.5064967313538427,0.2555473848529484,0.5017666149707067,0.7611612251826695,0.3113405954453253,0.5534433270654371,0.6917018428925545,0.5439718692533432,0.27505990862846375,0.2613856673240662,0.7331797182559967,0.626981008052826,126.403251,94.089926,5.0,0.0
940,0.45402589109208846,0.6435711450046964,0.5593393842379252,0.6387331816885207,0.36419694423675536,0.30423830449581146,0.6348069190979004,0.2980930894613266,0.6276337951421738,0.3667212426662445,0.40462907403707504,0.37264829874038696,0.5075202506521473,0.25493986710258154,0.5022710845583961,0.757874398004441,0.3135169033081301,0.5506236466669268,0.691050156470268,0.5421641593979251,0.27458555996418,0.26145531535148625,0.732950434088707,0.6269349336624146,126.39591,94.181128,5.0,0.0
941,0.45110972060097587,0.6436152458190918,0.5588479969236586,0.6395866407288445,0.3638321816921234,0.3041576474905014,0.6358058333396912,0.29792105555534365,0.6264947205781937,0.36651261895895004,0.40202437341213226,0.3709171637892723,0.5069286279056383,0.25368109863737354,0.5025576253732046,0.7565123211769831,0.3123405883389135,0.5494200202726549,0.6914296707799358,0.5401884576966686,0.27428196370601654,0.2617923945188523,0.7324608117341995,0.6270617127418519,126.392315,94.2591,5.0,0.0
942,0.45220186975267196,0.6427815953890482,0.559182796213362,0.6396719217300415,0.36511002480983734,0.302608859539032,0.6373577237129211,0.29750314354896545,0.6276601403951645,0.3657769039273262,0.40366777032613754,0.36943480372428894,0.5086557826270228,0.252831114375073,0.5027207590284801,0.7531597500755673,0.31407121208406263,0.5465883785678495,0.6927136548103825,0.5386027193838551,0.2743392884731293,0.26202717721462254,0.7322944700717926,0.6271774053573609,126.434539,94.260346,5.0,0.0
943,0.45119049814012313,0.639757944477929,0.5588531030548943,0.6367518835597568,0.3658216387033463,0.2985023707151413,0.6368924736976623,0.294804847240448,0.6277381330728531,0.36260077357292175,0.4039987027645111,0.3658905103802681,0.5089607446090034,0.2493290654990984,0.5028323573725564,0.7529309732573373,0.3144246373445757,0.5425074110108037,0.6919760377176346,0.5362346710697297,0.27337846159935,0.2618169814348221,0.7322762608528137,0.6265351057052613,125.999803,94.379502,5.0,0.0
